latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
7.561,10.748,324.4,1,1,2020-02-19,1240,A,46,6.0NRT,309.4,9.5,D
7.609,11.012,333.8,1,1,2020-02-19,1240,A,77,6.0NRT,315.6,17.8,D
7.607,11.003,326.7,1,1,2020-02-19,1240,A,44,6.0NRT,312.3,9.3,D
7.584,10.839,334.5,1,1,2020-02-19,1240,A,78,6.0NRT,307.9,25.3,D
7.727,11.643,325.4,1,1,2020-02-19,1240,A,39,6.0NRT,307.8,10.3,D
7.649,11.103,329.8,1,1,2020-02-19,1240,A,48,6.0NRT,312.7,13.3,D
7.817,12.206,326.6,1,1,2020-02-19,1240,A,43,6.0NRT,312.7,7.7,D
7.753,11.758,333,1,1,2020-02-19,1240,A,75,6.0NRT,309.4,17.7,D
7.752,11.749,326.7,1,1,2020-02-19,1240,A,60,6.0NRT,310,10.1,D
7.683,11.273,326.8,1,1,2020-02-19,1240,A,59,6.0NRT,309.5,11.7,D
7.069,7.202,327.5,1.6,1.3,2020-02-19,1240,A,72,6.0NRT,307.6,24.5,D
8.345,15.982,326.6,1.5,1.2,2020-02-19,1240,A,47,6.0NRT,308,12.4,D
7.728,11.524,328.6,1,1,2020-02-19,1240,A,66,6.0NRT,313.5,10.6,D
7.727,11.515,325.3,1,1,2020-02-19,1240,A,53,6.0NRT,311.4,6.8,D
7.55,10.235,331.7,1.1,1,2020-02-19,1240,A,71,6.0NRT,316.1,11.2,D
8.249,15.111,332.4,1.3,1.1,2020-02-19,1240,A,73,6.0NRT,305.8,23.9,D
7.697,11.179,325.8,1,1,2020-02-19,1240,A,53,6.0NRT,308.8,10.5,D
7.742,11.301,327.8,1,1,2020-02-19,1240,A,63,6.0NRT,312.4,10.5,D
7.65,10.663,327,1,1,2020-02-19,1240,A,57,6.0NRT,308,13.1,D
7.674,10.7,341.2,1,1,2020-02-19,1240,A,85,6.0NRT,311.9,32.6,D
8.118,13.763,328.4,1.1,1.1,2020-02-19,1240,A,57,6.0NRT,311.5,9.6,D
7.923,12.303,330.7,1,1,2020-02-19,1240,A,62,6.0NRT,314.1,9.3,D
8.078,13.271,363.3,1.1,1,2020-02-19,1240,A,100,6.0NRT,315.2,81,D
8.077,13.261,338,1.1,1,2020-02-19,1240,A,80,6.0NRT,314.3,19.5,D
7.94,12.291,330.1,1,1,2020-02-19,1240,A,55,6.0NRT,315.4,6.9,D
7.46,9.011,328.8,1.2,1.1,2020-02-19,1240,A,60,6.0NRT,313.4,10.9,D
8.173,13.817,337.9,1.1,1.1,2020-02-19,1240,A,80,6.0NRT,314.1,23.3,D
8.172,13.807,349.6,1.1,1.1,2020-02-19,1240,A,92,6.0NRT,313.7,49.3,D
7.11,6.572,333.5,1.8,1.3,2020-02-19,1240,A,82,6.0NRT,303.1,49.6,D
8.092,13.172,335.1,1.1,1,2020-02-19,1240,A,69,6.0NRT,315.2,13.6,D
7.116,6.566,328.7,1.8,1.3,2020-02-19,1240,A,76,6.0NRT,300.7,37,D
7.784,10.828,347.3,1,1,2020-02-19,1240,A,90,6.0NRT,312.9,41.1,D
7.783,10.82,341.6,1,1,2020-02-19,1240,A,79,6.0NRT,311.2,30.4,D
7.432,8.426,329.4,1.3,1.1,2020-02-19,1240,A,67,6.0NRT,314.1,11.1,D
8.412,14.956,333.2,1.3,1.1,2020-02-19,1240,A,55,6.0NRT,312.9,20.9,D
7.792,10.505,334.3,1,1,2020-02-19,1240,A,74,6.0NRT,315.8,15.5,D
8.815,17.79,327.8,2.1,1.4,2020-02-19,1240,A,50,6.0NRT,307.9,31.1,D
7.847,10.819,333.2,1,1,2020-02-19,1240,A,72,6.0NRT,317,10.3,D
7.873,10.865,332,1,1,2020-02-19,1240,A,68,6.0NRT,317.4,8.2,D
8.816,17.782,327.6,2.1,1.4,2020-02-19,1240,A,42,6.0NRT,308.8,30.3,D
7.975,11.505,328.4,1,1,2020-02-19,1240,A,28,6.0NRT,313.5,7.8,D
7.864,10.612,334.3,1,1,2020-02-19,1240,A,73,6.0NRT,317.3,12.5,D
7.844,10.481,333.9,1,1,2020-02-19,1240,A,72,6.0NRT,315.7,16.4,D
7.843,10.472,330.7,1,1,2020-02-19,1240,A,63,6.0NRT,315.1,12.1,D
8.504,15.033,344.2,1.3,1.1,2020-02-19,1240,A,88,6.0NRT,315.4,42.8,D
6.816,3.55,318.8,3.2,1.7,2020-02-19,1240,A,66,6.0NRT,292.8,42.8,D
8.268,13.115,329.7,1.1,1,2020-02-19,1240,A,36,6.0NRT,312.4,7.8,D
7.52,7.978,327.6,1.4,1.2,2020-02-19,1240,A,66,6.0NRT,310.8,11.8,D
6.819,3.574,317.3,3.2,1.7,2020-02-19,1240,A,61,6.0NRT,292.9,33.4,D
6.814,3.546,317.5,3.2,1.7,2020-02-19,1240,A,61,6.0NRT,293.1,34.9,D
8.104,11.636,342,1,1,2020-02-19,1240,A,84,6.0NRT,313.2,29.2,D
7.927,10.357,333.3,1.1,1,2020-02-19,1240,A,71,6.0NRT,316,12.9,D
9.034,17.759,334.9,2.1,1.4,2020-02-19,1240,A,76,6.0NRT,312,48.5,D
9.032,17.741,336.9,2.1,1.4,2020-02-19,1240,A,79,6.0NRT,311,58.9,D
8.398,12.864,353.6,1,1,2020-02-19,1240,A,95,6.0NRT,317.1,50.1,D
8.397,12.855,333.4,1,1,2020-02-19,1240,A,71,6.0NRT,315.4,10.8,D
8.407,12.863,375.6,1,1,2020-02-19,1240,A,100,6.0NRT,320.7,119.4,D
8.406,12.853,339.4,1,1,2020-02-19,1240,A,81,6.0NRT,317.8,19.7,D
8.033,10.257,332,1.1,1,2020-02-19,1240,A,68,6.0NRT,315.2,12.1,D
8.81,15.695,331.2,1.5,1.2,2020-02-19,1240,A,69,6.0NRT,312.6,15.9,D
8.825,15.619,332.6,1.5,1.2,2020-02-19,1240,A,72,6.0NRT,312.7,23,D
7.327,5.276,321.8,2.3,1.5,2020-02-19,1240,A,56,6.0NRT,295.9,33,D
9.312,19.14,328.6,2.8,1.6,2020-02-19,1240,A,61,6.0NRT,308,36,D
8.653,14.108,342.8,1.2,1.1,2020-02-19,1240,A,86,6.0NRT,309.2,35.6,D
7.899,8.869,331,1.2,1.1,2020-02-19,1240,A,71,6.0NRT,315.4,11.6,D
8.664,14.117,338.3,1.2,1.1,2020-02-19,1240,A,81,6.0NRT,312.6,26.4,D
8.663,14.106,343.6,1.2,1.1,2020-02-19,1240,A,87,6.0NRT,312.7,37.8,D
8.255,11.216,335,1,1,2020-02-19,1240,A,74,6.0NRT,314,16.9,D
8.674,14.116,331.5,1.2,1.1,2020-02-19,1240,A,65,6.0NRT,312,14.4,D
8.672,14.105,335,1.2,1.1,2020-02-19,1240,A,76,6.0NRT,312,20.7,D
8.441,12.457,333.7,1,1,2020-02-19,1240,A,71,6.0NRT,313.8,12.3,D
8.031,9.623,334.3,1.1,1.1,2020-02-19,1240,A,68,6.0NRT,315.6,15.4,D
9.21,18.012,332.5,2.3,1.5,2020-02-19,1240,A,72,6.0NRT,310.9,50.5,D
8.369,11.886,335.3,1,1,2020-02-19,1240,A,74,6.0NRT,318.6,16.2,D
8.042,9.632,335.3,1.1,1.1,2020-02-19,1240,A,74,6.0NRT,316.2,17.6,D
8.041,9.622,330.7,1.1,1.1,2020-02-19,1240,A,49,6.0NRT,314.6,10,D
8.588,13.365,331.8,1.1,1,2020-02-19,1240,A,57,6.0NRT,315,9.8,D
8.511,12.75,332.3,1,1,2020-02-19,1240,A,66,6.0NRT,317.1,11.1,D
8.506,12.713,336.8,1,1,2020-02-19,1240,A,78,6.0NRT,314,17.1,D
8.504,12.704,340.6,1,1,2020-02-19,1240,A,83,6.0NRT,315.7,22.7,D
9.211,18.026,327.7,2.3,1.5,2020-02-19,1240,A,53,6.0NRT,309.4,28.8,D
9.209,18.005,328.8,2.3,1.5,2020-02-19,1240,A,61,6.0NRT,310.9,34.7,D
8.033,9.27,332.5,1.2,1.1,2020-02-19,1240,A,72,6.0NRT,314.7,14.5,D
9.694,21.541,326.4,4.3,1.9,2020-02-19,1240,A,45,6.0NRT,306.4,67.5,D
8.938,15.531,328.9,1.4,1.2,2020-02-19,1240,A,63,6.0NRT,309.9,16.4,D
7.234,3.961,320.9,2.9,1.6,2020-02-19,1240,A,64,6.0NRT,298,45.2,D
9.719,21.459,330.2,4.3,1.9,2020-02-19,1240,A,67,6.0NRT,303.6,113.8,D
9.324,18.287,328.9,2.4,1.5,2020-02-19,1240,A,56,6.0NRT,309.6,27.9,D
9.321,18.266,329.8,2.4,1.5,2020-02-19,1240,A,55,6.0NRT,309.2,32.8,D
8.81,14.43,333.6,1.2,1.1,2020-02-19,1240,A,74,6.0NRT,313.4,18,D
8.808,14.419,331.4,1.2,1.1,2020-02-19,1240,A,70,6.0NRT,313.8,13.8,D
8.063,9.212,331.4,1.2,1.1,2020-02-19,1240,A,70,6.0NRT,314.6,11.6,D
8.661,13.288,327.7,1.1,1,2020-02-19,1240,A,42,6.0NRT,312.4,7.7,D
9.134,16.655,329.8,1.8,1.3,2020-02-19,1240,A,51,6.0NRT,311.6,17.2,D
8.802,14.232,328.8,1.2,1.1,2020-02-19,1240,A,61,6.0NRT,312.8,10.8,D
9.696,21.535,326.4,4.3,1.9,2020-02-19,1240,A,31,6.0NRT,306.1,63.2,D
9.319,18.283,330.4,2.4,1.5,2020-02-19,1240,A,63,6.0NRT,309.6,31.8,D
7.235,3.956,322.7,2.9,1.6,2020-02-19,1240,A,67,6.0NRT,297.9,50.8,D
8.683,13.269,339.6,1.1,1,2020-02-19,1240,A,82,6.0NRT,315.3,24.5,D
8.691,13.258,328.4,1.1,1,2020-02-19,1240,A,42,6.0NRT,312.9,8,D
7.908,7.926,338.8,1.4,1.2,2020-02-19,1240,A,84,6.0NRT,305.9,44.5,D
7.906,7.913,326,1.4,1.2,2020-02-19,1240,A,59,6.0NRT,303.1,14.8,D
8.44,11.415,332.1,1,1,2020-02-19,1240,A,41,6.0NRT,317.9,9,D
7.916,7.912,327.9,1.4,1.2,2020-02-19,1240,A,69,6.0NRT,304,21,D
7.914,7.899,322.6,1.4,1.2,2020-02-19,1240,A,37,6.0NRT,302.4,11.1,D
7.816,7.272,324.9,1.6,1.2,2020-02-19,1240,A,61,6.0NRT,301.2,23.1,D
8.433,11.297,334,1,1,2020-02-19,1240,A,64,6.0NRT,319.6,9.3,D
7.927,7.91,325.3,1.4,1.2,2020-02-19,1240,A,52,6.0NRT,303,16.2,D
8.747,13.46,335.5,1.1,1,2020-02-19,1240,A,76,6.0NRT,315.8,17.3,D
8.47,11.493,330.2,1,1,2020-02-19,1240,A,41,6.0NRT,314.8,8.4,D
8.144,9.205,329.7,1.2,1.1,2020-02-19,1240,A,66,6.0NRT,314,8.5,D
7.944,7.881,333.6,1.4,1.2,2020-02-19,1240,A,78,6.0NRT,304.8,37.1,D
7.942,7.868,332.8,1.4,1.2,2020-02-19,1240,A,77,6.0NRT,301.3,35.3,D
7.94,7.856,327.7,1.4,1.2,2020-02-19,1240,A,68,6.0NRT,299.8,25.7,D
9.426,18.379,328.8,2.4,1.5,2020-02-19,1240,A,60,6.0NRT,311.4,26.7,D
9.423,18.357,330.2,2.4,1.5,2020-02-19,1240,A,65,6.0NRT,312.2,33.8,D
9.043,15.471,327.3,1.4,1.2,2020-02-19,1240,A,45,6.0NRT,306,15.4,D
8.13,9.044,331.8,1.2,1.1,2020-02-19,1240,A,72,6.0NRT,314.2,13.3,D
9.586,19.407,329.7,2.9,1.6,2020-02-19,1240,A,63,6.0NRT,308.9,46.4,D
9.422,18.372,330.8,2.4,1.5,2020-02-19,1240,A,68,6.0NRT,311.7,31.5,D
8.889,14.175,329.3,1.2,1.1,2020-02-19,1240,A,59,6.0NRT,311,11.1,D
8.496,11.346,335.7,1,1,2020-02-19,1240,A,53,6.0NRT,321.8,11.1,D
8.808,13.434,332,1.1,1,2020-02-19,1240,A,67,6.0NRT,316.6,10.6,D
8.246,9.531,332.4,1.1,1.1,2020-02-19,1240,A,70,6.0NRT,316.2,12,D
9.454,18.302,333.1,2.4,1.5,2020-02-19,1240,A,73,6.0NRT,309.8,50.3,D
7.755,6.301,325.7,1.9,1.3,2020-02-19,1240,A,70,6.0NRT,304.1,22.1,D
8.269,9.36,330.2,1.2,1.1,2020-02-19,1240,A,41,6.0NRT,313.5,12.8,D
7.667,5.347,318.2,2.2,1.4,2020-02-19,1240,A,39,6.0NRT,299.5,18.4,D
8.411,9.825,334.3,1.1,1,2020-02-19,1240,A,73,6.0NRT,317.9,14,D
8.409,9.815,340,1.1,1,2020-02-19,1240,A,82,6.0NRT,317.6,23.9,D
7.664,5.007,326.2,2.4,1.5,2020-02-19,1240,A,71,6.0NRT,298.8,54.6,D
7.661,4.986,331.1,2.4,1.5,2020-02-19,1240,A,78,6.0NRT,299.2,75.3,D
7.483,3.713,327.2,3,1.7,2020-02-19,1240,A,73,6.0NRT,299.3,65.8,D
7.707,4.934,330.6,2.4,1.5,2020-02-19,1240,A,78,6.0NRT,300.5,63.6,D
8.504,10.081,335.5,1.1,1,2020-02-19,1240,A,63,6.0NRT,318.3,16.5,D
7.483,3.706,324.5,3,1.7,2020-02-19,1240,A,68,6.0NRT,299,49.5,D
8.977,13.328,332.4,1.1,1,2020-02-19,1240,A,64,6.0NRT,315.7,12,D
8.949,13.124,330.1,1.1,1,2020-02-19,1240,A,43,6.0NRT,313.2,9.7,D
7.848,5.813,323.1,2,1.4,2020-02-19,1240,A,61,6.0NRT,299.8,29.2,D
7.703,4.928,327.1,2.4,1.5,2020-02-19,1240,A,72,6.0NRT,300.4,50.5,D
7.716,4.926,323.2,2.4,1.5,2020-02-19,1240,A,63,6.0NRT,299.2,35.7,D
7.576,3.988,332.1,2.9,1.6,2020-02-19,1240,A,80,6.0NRT,299.8,103.3,D
9.818,19.305,340.3,2.9,1.6,2020-02-19,1240,A,84,6.0NRT,308.9,121.8,D
7.773,4.938,324,2.4,1.5,2020-02-19,1240,A,65,6.0NRT,300,40.7,D
9.496,16.713,343.3,1.8,1.3,2020-02-19,1240,A,88,6.0NRT,310.8,68.3,D
9.494,16.697,345.6,1.8,1.3,2020-02-19,1240,A,90,6.0NRT,310.8,77.8,D
9.508,16.712,348.8,1.8,1.3,2020-02-19,1240,A,92,6.0NRT,312.3,94.8,D
9.506,16.695,352.7,1.8,1.3,2020-02-19,1240,A,95,6.0NRT,309.7,113.1,D
7.768,4.934,319.7,2.4,1.5,2020-02-19,1240,A,28,6.0NRT,299.7,22.9,D
9.818,19.299,341.6,2.9,1.6,2020-02-19,1240,A,86,6.0NRT,308.8,131.5,D
9.503,16.707,376.2,1.8,1.3,2020-02-19,1240,A,100,6.0NRT,312.9,282,D
9.501,16.691,340.7,1.8,1.3,2020-02-19,1240,A,86,6.0NRT,310.6,57.9,D
9.026,12.952,338.2,1.1,1,2020-02-19,1240,A,78,6.0NRT,315.4,19.1,D
9.025,12.943,342.8,1.1,1,2020-02-19,1240,A,84,6.0NRT,317.9,28.2,D
9.78,18.512,326.6,2.5,1.5,2020-02-19,1240,A,62,6.0NRT,306.2,26.7,D
9.765,18.072,328.1,2.3,1.5,2020-02-19,1240,A,53,6.0NRT,305.6,30.3,D
9.664,17.204,331.7,2,1.4,2020-02-19,1240,A,76,6.0NRT,308.3,43.3,D
9.662,17.186,331.4,2,1.4,2020-02-19,1240,A,75,6.0NRT,308.8,39.2,D
9.656,17.198,339.4,2,1.4,2020-02-19,1240,A,85,6.0NRT,309.4,73.9,D
8.759,10.558,331.4,1,1,2020-02-19,1240,A,45,6.0NRT,316.4,9.9,D
9.874,18.201,346.1,2.4,1.5,2020-02-19,1240,A,91,6.0NRT,307.4,134,D
9.176,13.031,332,1.1,1,2020-02-19,1240,A,29,6.0NRT,314.2,10.1,D
9.508,15.35,324.5,1.4,1.2,2020-02-19,1240,A,42,6.0NRT,303.7,11.8,D
9.187,13.039,333.8,1.1,1,2020-02-19,1240,A,52,6.0NRT,315.3,12.7,D
9.186,13.029,349.8,1.1,1,2020-02-19,1240,A,92,6.0NRT,314.7,43.3,D
9.193,13.032,335.2,1.1,1,2020-02-19,1240,A,71,6.0NRT,315.8,15.6,D
9.869,18.197,337.8,2.4,1.5,2020-02-19,1240,A,84,6.0NRT,307.3,82.3,D
9.511,15.344,323.8,1.4,1.2,2020-02-19,1240,A,42,6.0NRT,302.3,10.5,D
9.885,18.217,328.8,2.4,1.5,2020-02-19,1240,A,73,6.0NRT,304.7,40.5,D
9.882,18.195,332.6,2.4,1.5,2020-02-19,1240,A,78,6.0NRT,308,55.8,D
9.128,12.299,338.7,1,1,2020-02-19,1240,A,78,6.0NRT,318.6,18.9,D
8.192,6.082,324.2,1.9,1.4,2020-02-19,1240,A,62,6.0NRT,303.8,23,D
9.97,17.533,322.1,2.1,1.4,2020-02-19,1240,A,41,6.0NRT,298,25.3,D
8.779,8.258,324,1.3,1.1,2020-02-19,1240,A,48,6.0NRT,305.2,11.2,D
9.332,11.659,332.3,1,1,2020-02-19,1240,A,26,6.0NRT,316.6,8.6,D
9.331,11.65,341.6,1,1,2020-02-19,1240,A,82,6.0NRT,319.1,23.2,D
8.532,6.328,330,1.8,1.3,2020-02-19,1240,A,74,6.0NRT,305.2,34.2,D
9.585,13.385,343.5,1.1,1,2020-02-19,1240,A,85,6.0NRT,314.7,32.6,D
9.583,13.375,331.8,1.1,1,2020-02-19,1240,A,59,6.0NRT,315.9,11.2,D
9.34,11.649,334.3,1,1,2020-02-19,1240,A,57,6.0NRT,315,12.4,D
9.458,12.354,335.8,1,1,2020-02-19,1240,A,0,6.0NRT,316.5,13.7,D
9.367,11.709,333.8,1,1,2020-02-19,1240,A,66,6.0NRT,315.1,11.8,D
9.466,12.347,330.2,1,1,2020-02-19,1240,A,31,6.0NRT,316.4,7.9,D
9.632,13.343,331.2,1.1,1,2020-02-19,1240,A,53,6.0NRT,317.3,9,D
9.687,13.278,336.5,1.1,1,2020-02-19,1240,A,73,6.0NRT,315.7,18,D
9.048,8.736,328.2,1.2,1.1,2020-02-19,1240,A,55,6.0NRT,309.5,13.5,D
9.046,8.725,330.2,1.2,1.1,2020-02-19,1240,A,68,6.0NRT,310.7,16.5,D
10.147,16.545,333.1,1.8,1.3,2020-02-19,1240,A,76,6.0NRT,309.7,35.2,D
10.145,16.528,334.8,1.8,1.3,2020-02-19,1240,A,79,6.0NRT,310.6,41.2,D
10.133,16.433,329.8,1.8,1.3,2020-02-19,1240,A,69,6.0NRT,304.2,27.2,D
9.586,12.342,332.8,1,1,2020-02-19,1240,A,63,6.0NRT,319.3,8.3,D
10.157,16.527,327.2,1.8,1.3,2020-02-19,1240,A,62,6.0NRT,309.3,19,D
8.555,5.398,327.1,2.1,1.4,2020-02-19,1240,A,66,6.0NRT,306.6,29.2,D
9.552,11.909,332.8,1,1,2020-02-19,1240,A,51,6.0NRT,314.4,19.1,D
8.773,6.693,323.8,1.7,1.3,2020-02-19,1240,A,44,6.0NRT,306.1,15.9,D
9.701,12.899,330.2,1.1,1,2020-02-19,1240,A,41,6.0NRT,315.9,8.2,D
9.592,12.126,339.8,1,1,2020-02-19,1240,A,80,6.0NRT,318,19.5,D
9.591,12.117,349.1,1,1,2020-02-19,1240,A,91,6.0NRT,317.8,37,D
10.31,17.241,326.9,2,1.4,2020-02-19,1240,A,63,6.0NRT,298.9,34.8,D
10.059,15.358,341,1.5,1.2,2020-02-19,1240,A,85,6.0NRT,312.1,44.8,D
8.706,6.148,325.7,1.9,1.3,2020-02-19,1240,A,38,6.0NRT,303.6,25.8,D
10.064,15.365,334.7,1.5,1.2,2020-02-19,1240,A,72,6.0NRT,313.4,24.4,D
10.062,15.352,334.4,1.5,1.2,2020-02-19,1240,A,67,6.0NRT,311.7,23.7,D
9.113,8.631,334.8,1.2,1.1,2020-02-19,1240,A,78,6.0NRT,308.8,24.9,D
9.111,8.62,326.3,1.2,1.1,2020-02-19,1240,A,59,6.0NRT,309.4,10.5,D
10.311,17.235,323.5,2,1.4,2020-02-19,1240,A,41,6.0NRT,298.4,25.5,D
9.747,12.915,332.9,1.1,1,2020-02-19,1240,A,59,6.0NRT,317.8,13.4,D
10.084,15.349,331.1,1.5,1.2,2020-02-19,1240,A,57,6.0NRT,312.4,15.6,D
10.082,15.336,332.6,1.5,1.2,2020-02-19,1240,A,72,6.0NRT,313.2,19.7,D
8.463,4.359,323.3,2.6,1.5,2020-02-19,1240,A,49,6.0NRT,304.4,26.4,D
10.214,16.18,337.5,1.7,1.3,2020-02-19,1240,A,81,6.0NRT,315.5,40.3,D
10.293,16.256,330.7,1.7,1.3,2020-02-19,1240,A,71,6.0NRT,312.9,22.4,D
8.746,5.602,328.2,2,1.4,2020-02-19,1240,A,67,6.0NRT,307.7,23,D
9.526,10.572,324.5,1,1,2020-02-19,1240,A,18,6.0NRT,306,4.6,D
9.524,10.563,329.4,1,1,2020-02-19,1240,A,66,6.0NRT,307.8,10.3,D
10.234,15.376,332.3,1.5,1.2,2020-02-19,1240,A,66,6.0NRT,314.2,19.8,D
10.232,15.362,358.9,1.5,1.2,2020-02-19,1240,A,99,6.0NRT,314.7,110.3,D
10.243,15.361,342.2,1.5,1.2,2020-02-19,1240,A,86,6.0NRT,314.9,46.3,D
10.237,15.37,351.4,1.5,1.2,2020-02-19,1240,A,89,6.0NRT,314.6,78.4,D
10.235,15.356,342.4,1.5,1.2,2020-02-19,1240,A,86,6.0NRT,315.1,47.1,D
10.337,15.549,330.2,1.5,1.2,2020-02-19,1240,A,68,6.0NRT,313.4,18.6,D
10.336,15.418,329,1.5,1.2,2020-02-19,1240,A,55,6.0NRT,312.7,15,D
10.483,16.218,324.5,1.7,1.3,2020-02-19,1240,A,50,6.0NRT,305,13.9,D
10.488,16.171,326.2,1.7,1.3,2020-02-19,1240,A,62,6.0NRT,304.6,18.6,D
10.331,13.895,333.2,1.2,1.1,2020-02-19,1240,A,68,6.0NRT,320,12.8,D
9.25,6.439,332.5,1.7,1.3,2020-02-19,1240,A,77,6.0NRT,310.5,26.5,D
9.256,6.325,332.4,1.8,1.3,2020-02-19,1240,A,77,6.0NRT,307.3,31,D
10.617,13.759,339.2,1.2,1.1,2020-02-19,1240,A,82,6.0NRT,318.5,27.4,D
10.663,13.808,331.7,1.2,1.1,2020-02-19,1240,A,68,6.0NRT,317.8,13.9,D
10.994,15.218,345.5,1.5,1.2,2020-02-19,1240,A,89,6.0NRT,315.3,62.9,D
10.99,15.191,343.1,1.5,1.2,2020-02-19,1240,A,87,6.0NRT,314.7,57.8,D
10.989,15.178,328.8,1.5,1.2,2020-02-19,1240,A,52,6.0NRT,311.4,21.8,D
9.513,4.746,329,2.3,1.5,2020-02-19,1240,A,74,6.0NRT,311.1,26.2,D
11.056,15.149,327.2,1.5,1.2,2020-02-19,1240,A,45,6.0NRT,312.7,16.8,D
9.682,5.766,328.9,1.9,1.3,2020-02-19,1240,A,74,6.0NRT,309.4,26.1,D
11.09,14.998,326.9,1.4,1.2,2020-02-19,1240,A,46,6.0NRT,312.3,14.3,D
10.907,13.571,346.5,1.2,1.1,2020-02-19,1240,A,90,6.0NRT,317.5,38.2,D
10.917,13.57,336.2,1.2,1.1,2020-02-19,1240,A,80,6.0NRT,319.2,16.7,D
11.135,14.895,326.5,1.4,1.2,2020-02-19,1240,A,52,6.0NRT,310.8,16.9,D
11.163,15.022,329.4,1.4,1.2,2020-02-19,1240,A,38,6.0NRT,316.3,14.2,D
11.175,14.954,332,1.4,1.2,2020-02-19,1240,A,46,6.0NRT,314.6,20.4,D
11.173,14.941,332.4,1.4,1.2,2020-02-19,1240,A,37,6.0NRT,316,22.8,D
11.238,15.139,328.3,1.5,1.2,2020-02-19,1240,A,63,6.0NRT,311.5,23.4,D
11.233,15.019,339.3,1.4,1.2,2020-02-19,1240,A,83,6.0NRT,314,40.1,D
11.232,14.849,331.6,1.4,1.2,2020-02-19,1240,A,70,6.0NRT,309.8,30.6,D
11.293,15.227,330.8,1.5,1.2,2020-02-19,1240,A,70,6.0NRT,310.3,26.8,D
11.243,14.847,330.8,1.4,1.2,2020-02-19,1240,A,71,6.0NRT,308.3,30.8,D
9.789,4.989,327.6,2.2,1.4,2020-02-19,1240,A,71,6.0NRT,308.3,34.6,D
9.786,4.97,327.8,2.2,1.4,2020-02-19,1240,A,72,6.0NRT,308.4,35.7,D
9.664,4.145,324,2.5,1.5,2020-02-19,1240,A,61,6.0NRT,306,24.9,D
9.657,4.142,325.6,2.5,1.5,2020-02-19,1240,A,64,6.0NRT,304.8,30.7,D
11.324,15.189,325.8,1.5,1.2,2020-02-19,1240,A,56,6.0NRT,309.4,18.6,D
10.066,6.5,325.7,1.6,1.3,2020-02-19,1240,A,68,6.0NRT,305.1,17.1,D
9.846,5.014,323.3,2.2,1.4,2020-02-19,1240,A,59,6.0NRT,307.2,21.6,D
10.093,6.31,329,1.7,1.3,2020-02-19,1240,A,59,6.0NRT,308.4,29.1,D
9.928,5.04,323.3,2.1,1.4,2020-02-19,1240,A,57,6.0NRT,305.9,20.3,D
9.711,3.584,324.4,2.8,1.6,2020-02-19,1240,A,55,6.0NRT,309.4,31.3,D
10.653,8.319,334.6,1.2,1.1,2020-02-19,1240,A,81,6.0NRT,312.4,23,D
10.052,4.101,327.7,2.5,1.5,2020-02-19,1240,A,64,6.0NRT,310.2,33,D
10.045,4.097,325,2.5,1.5,2020-02-19,1240,A,48,6.0NRT,309.8,22.3,D
10.759,8.409,329.7,1.2,1.1,2020-02-19,1240,A,57,6.0NRT,311,19.6,D
10.761,8.296,345,1.2,1.1,2020-02-19,1240,A,90,6.0NRT,309.9,47.7,D
10.76,8.285,334.9,1.2,1.1,2020-02-19,1240,A,81,6.0NRT,310.7,25.4,D
10.235,3.541,324.9,2.8,1.6,2020-02-19,1240,A,28,6.0NRT,309.8,30.4,N
-11.401,15.771,321.4,1,1,2020-02-19,1235,A,58,6.0NRT,293.4,12.4,D
-11.082,15.492,330.7,1,1,2020-02-19,1235,A,85,6.0NRT,295.4,24.4,D
-11.083,15.483,338.5,1,1,2020-02-19,1235,A,90,6.0NRT,295.6,36,D
-11.073,15.485,326.5,1,1,2020-02-19,1235,A,62,6.0NRT,298.2,17.3,D
-10.808,15.609,318.2,1,1,2020-02-19,1235,A,67,6.0NRT,295.5,10.4,D
-8.721,24.31,316.9,3.5,1.8,2020-02-19,1235,A,73,6.0NRT,292.5,59.1,D
-33.977,23.819,330.7,1.1,1.1,2020-02-19,1230,A,80,6.0NRT,306.3,23.5,D
-33.967,23.817,322,1.1,1.1,2020-02-19,1230,A,52,6.0NRT,305.9,12,D
-33.488,25.566,321.5,1.4,1.2,2020-02-19,1230,A,67,6.0NRT,303.3,14.1,D
-33.491,25.552,317.8,1.4,1.2,2020-02-19,1230,A,55,6.0NRT,303.9,8.4,D
-34.228,19.403,326.1,1.1,1,2020-02-19,1230,A,37,6.0NRT,307.2,7.1,D
-33.795,18.504,343.1,1.1,1.1,2020-02-19,1230,A,88,6.0NRT,311.5,35.9,D
-33.792,18.51,332.4,1.1,1.1,2020-02-19,1230,A,74,6.0NRT,310.5,15.1,D
-33.793,18.498,329.8,1.1,1.1,2020-02-19,1230,A,69,6.0NRT,310.9,11.4,D
13.412,144.723,312.4,2.1,1.4,2020-02-19,1215,T,79,6.0NRT,292.6,30.6,N
-27.724,149.654,304.4,3.8,1.8,2020-02-19,1205,T,60,6.0NRT,292.9,43.6,N
-26.447,152.504,305.5,2.3,1.5,2020-02-19,1205,T,64,6.0NRT,293.1,16.3,N
-24.932,150.779,302,2.9,1.6,2020-02-19,1205,T,46,6.0NRT,287.6,17.7,N
